id,file,line,type,source_text,revised_text,notes
JP-1293,src/pages/ProductPage.jsx,646,jsx_text,たぬき診断！,,
JP-1294,src/pages/ProductPage.jsx,657,jsx_text,AIコンテンツ,,
JP-1295,src/pages/ProductPage.jsx,658,jsx_text,今日の金融クイズに挑戦！,,
JP-1296,src/pages/ProductPage.jsx,669,jsx_text,1. 質問に答える,,
JP-1297,src/pages/ProductPage.jsx,675,jsx_text,2. クイズに挑戦,,
JP-1298,src/pages/ProductPage.jsx,685,jsx_text,3. 候補を見る,,
JP-1299,src/pages/ProductPage.jsx,689,jsx_text,正解してポイントGET！診断結果は候補提示であり、投資助言ではありません。,,
JP-1300,src/pages/ProductPage.jsx,703,jsx_text,今すぐ無料相談！,,
JP-1301,src/pages/ProductPage.jsx,716,string_literal,商品名・提供会社で検索,,
JP-1302,src/pages/ProductPage.jsx,728,jsx_text,条件フィルター,,
JP-1303,src/pages/ProductPage.jsx,739,jsx_text,すべて解除,,
JP-1304,src/pages/ProductPage.jsx,811,jsx_text,比較,,
JP-1305,src/pages/ProductPage.jsx,811,jsx_text,選択中,,
JP-1306,src/pages/ProductPage.jsx,828,string_literal,関心リストから削除,,
JP-1307,src/pages/ProductPage.jsx,828,string_literal,関心リストに追加,,
JP-1308,src/pages/ProductPage.jsx,868,string_literal,主要条件をそろえて比較できるよう、基本情報を整理して掲載しています。,,
JP-1309,src/pages/ProductPage.jsx,876,jsx_text,公式サイト申込,,
JP-1310,src/pages/ProductPage.jsx,879,jsx_text,比較対応,,
JP-1311,src/pages/ProductPage.jsx,884,jsx_text,★ 関心リストに保存済み,,
JP-1312,src/pages/ProductPage.jsx,897,jsx_text,今日の金融クイズ,,
JP-1313,src/pages/ProductPage.jsx,921,string_literal,今回は不正解。,,
JP-1314,src/pages/ProductPage.jsx,921,string_literal,正解！ +10 ポイント（MVP表示）,,
JP-1315,src/pages/ProductPage.jsx,936,jsx_text,該当する商品はまだありません。,,
JP-1316,src/pages/ProductPage.jsx,942,jsx_text,条件を緩和,,
JP-1317,src/pages/ProductPage.jsx,946,jsx_text,すべての商品を見る,,
JP-1318,src/pages/ProductPage.jsx,955,jsx_text,よくある質問（比較の見方）,,
JP-1319,src/pages/ProductPage.jsx,966,jsx_text,重要なお知らせ,,
JP-1320,src/pages/ProductPage.jsx,967,jsx_text,本ページは情報提供を目的とした比較画面であり、特定商品の推奨・勧誘を目的とするものではありません。 実際の申込前には、各社公式サイトで最新の金利・手数料・キャンペーン・契約条件をご確認ください。,,
JP-1321,src/pages/ProductPage.jsx,972,jsx_text,広告方針: 表示順と広告掲載枠は区別して運用します,,
JP-1322,src/pages/ProductPage.jsx,986,jsx_text,比較リスト,,
JP-1323,src/pages/ProductPage.jsx,987,string_literal,あと2つ選択できます,,
JP-1324,src/pages/ProductPage.jsx,987,string_literal,比較する準備ができました,,
JP-1325,src/pages/ProductPage.jsx,1002,jsx_text,比較開始,,
JP-1326,src/pages/ProductPage.jsx,1015,jsx_text,商品比較,,
JP-1327,src/pages/ProductPage.jsx,1024,jsx_text,提供会社,,
JP-1328,src/pages/ProductPage.jsx,1030,jsx_text,申込,,
JP-1329,src/pages/ProductPage.jsx,1066,jsx_text,詳細・申込,,
JP-1330,src/pages/ProductPage.jsx,1082,jsx_text,AIキャラ診断（MVP）,,
JP-1331,src/pages/ProductPage.jsx,1108,jsx_text,※ 本表示は情報提供を目的とした候補提示であり、投資助言・勧誘ではありません。,,
JP-1332,src/pages/ProductPage.jsx,1117,jsx_text,もう一度診断する,,
JP-1333,src/pages/Signup.jsx,29,string_literal,必須項目をすべて入力してください。,,
JP-1334,src/pages/Signup.jsx,33,string_literal,パスワードは8文字以上で英字と数字を含めてください。,,
JP-1335,src/pages/Signup.jsx,37,string_literal,確認用パスワードが一致しません。,,
JP-1336,src/pages/Signup.jsx,41,string_literal,利用規約とプライバシーポリシーへの同意が必要です。,,
JP-1337,src/pages/Signup.jsx,56,string_literal,登録が完了しました。確認メールをチェックしてください。,,
JP-1338,src/pages/Signup.jsx,59,string_literal,登録に失敗しました。,,
JP-1339,src/pages/Signup.jsx,69,string_literal,Googleログインに失敗しました。,,
JP-1340,src/pages/Signup.jsx,76,jsx_text,会員登録,,
JP-1341,src/pages/Signup.jsx,82,jsx_text,Googleで続行,,
JP-1342,src/pages/Signup.jsx,87,jsx_text,またはメールで登録,,
JP-1343,src/pages/Signup.jsx,93,jsx_text,お名前 *,,
JP-1344,src/pages/Signup.jsx,99,string_literal,山田 太郎,,
JP-1345,src/pages/Signup.jsx,103,jsx_text,ニックネーム *,,
JP-1346,src/pages/Signup.jsx,114,jsx_text,メールアドレス,,
JP-1347,src/pages/Signup.jsx,124,jsx_text,電話番号 (任意),,
JP-1348,src/pages/Signup.jsx,134,jsx_text,パスワード,,
JP-1349,src/pages/Signup.jsx,140,string_literal,8文字以上、英字+数字,,
JP-1350,src/pages/Signup.jsx,144,jsx_text,パスワード確認,,
JP-1351,src/pages/Signup.jsx,156,jsx_text,利用規約,,
JP-1352,src/pages/Signup.jsx,163,jsx_text,プライバシーポリシー,,
JP-1353,src/pages/Signup.jsx,169,jsx_text,キャンペーン・お得情報の受信を希望します。(任意),,
JP-1354,src/pages/Signup.jsx,174,string_literal,登録する,,
JP-1355,src/pages/Signup.jsx,174,string_literal,登録中...,,
JP-1356,src/pages/Signup.jsx,179,jsx_text,ログイン,,
JP-1357,src/pages/StockPage.jsx,22,string_literal,米国大型株,,
JP-1358,src/pages/StockPage.jsx,23,string_literal,欧州主要株,,
JP-1359,src/pages/StockPage.jsx,24,string_literal,英国主要株,,
JP-1360,src/pages/StockPage.jsx,29,string_literal,取得可能な最新データを表示します。取得遅延や欠損時は補完データが表示される場合があります。,,
JP-1361,src/pages/StockPage.jsx,29,string_literal,表示価格はリアルタイムですか？,,
JP-1362,src/pages/StockPage.jsx,30,string_literal,このページは情報提供・比較支援が目的であり、実際の取引は外部サービスで行われます。,,
JP-1363,src/pages/StockPage.jsx,30,string_literal,この画面で売買できますか？,,
JP-1364,src/pages/StockPage.jsx,31,string_literal,あります。表示値は可視化用データであり、実際の約定価格とは差が生じる場合があります。,,
JP-1365,src/pages/StockPage.jsx,31,string_literal,チャート値と約定値が違うことはありますか？,,
JP-1366,src/pages/StockPage.jsx,35,string_literal,NISA対応・国内外商品が豊富,,
JP-1367,src/pages/StockPage.jsx,35,string_literal,SBI証券,,
JP-1368,src/pages/StockPage.jsx,35,string_literal,Tポイント,,
JP-1369,src/pages/StockPage.jsx,35,string_literal,無料,,
JP-1370,src/pages/StockPage.jsx,36,string_literal,楽天ポイント,,
JP-1371,src/pages/StockPage.jsx,36,string_literal,楽天経済圏との連携が強い,,
JP-1372,src/pages/StockPage.jsx,36,string_literal,楽天証券,,
JP-1373,src/pages/StockPage.jsx,36,string_literal,無料,,
JP-1374,src/pages/StockPage.jsx,37,string_literal,55円~,,
JP-1375,src/pages/StockPage.jsx,37,string_literal,マネックスP,,
JP-1376,src/pages/StockPage.jsx,37,string_literal,マネックス証券,,
JP-1377,src/pages/StockPage.jsx,37,string_literal,米国株・分析ツールが強み,,
JP-1378,src/pages/StockPage.jsx,47,string_literal,トヨタ自動車,,
JP-1379,src/pages/StockPage.jsx,47,string_literal,引け後,,
JP-1380,src/pages/StockPage.jsx,47,string_literal,火 15:00 JST,,
JP-1381,src/pages/StockPage.jsx,48,string_literal,ソニーG,,
JP-1382,src/pages/StockPage.jsx,48,string_literal,引け後,,
JP-1383,src/pages/StockPage.jsx,48,string_literal,水 15:00 JST,,
JP-1384,src/pages/StockPage.jsx,49,string_literal,引け後,,
JP-1385,src/pages/StockPage.jsx,49,string_literal,木 15:00 JST,,
JP-1386,src/pages/StockPage.jsx,49,string_literal,東京エレクトロン,,
JP-1387,src/pages/StockPage.jsx,236,string_literal,実データがありません。モックデータを表示します。,,
JP-1388,src/pages/StockPage.jsx,270,string_literal,${r.symbol} の最新終値データ (${r.trade_date}),,
JP-1389,src/pages/StockPage.jsx,281,string_literal,取得データが空のため、モックデータを表示します。,,
JP-1390,src/pages/StockPage.jsx,335,string_literal,データの読み込みに失敗しました,,
JP-1391,src/pages/StockPage.jsx,335,string_literal,（モックデータ表示中）,,
JP-1392,src/pages/StockPage.jsx,744,jsx_text,最終更新日,,
JP-1393,src/pages/StockPage.jsx,748,jsx_text,データモード,,
JP-1394,src/pages/StockPage.jsx,749,string_literal,LIVE + MOCK 補完,,
JP-1395,src/pages/StockPage.jsx,752,jsx_text,比較方針,,
JP-1396,src/pages/StockPage.jsx,753,jsx_text,同一期間・同一指標で比較,,
JP-1397,src/pages/StockPage.jsx,756,jsx_text,注意事項,,
JP-1398,src/pages/StockPage.jsx,757,jsx_text,投資助言・勧誘ではありません,,
JP-1399,src/pages/StockPage.jsx,766,string_literal,🇺🇸 米国,,
JP-1400,src/pages/StockPage.jsx,767,string_literal,🇯🇵 日本,,
JP-1401,src/pages/StockPage.jsx,768,string_literal,🇬🇧 英国,,
JP-1402,src/pages/StockPage.jsx,769,string_literal,🇪🇺 欧州,,
JP-1403,src/pages/StockPage.jsx,788,string_literal,銘柄コード・社名検索,,
JP-1404,src/pages/StockPage.jsx,794,jsx_text,最新データを読み込み中...,,
JP-1405,src/pages/StockPage.jsx,825,jsx_text,この地域の銘柄データはまだありません,,
JP-1406,src/pages/StockPage.jsx,870,jsx_text,積立,,
JP-1407,src/pages/StockPage.jsx,876,jsx_text,コスト,,
JP-1408,src/pages/StockPage.jsx,921,jsx_text,積立元本,,
JP-1409,src/pages/StockPage.jsx,923,jsx_text,将来評価額,,
JP-1410,src/pages/StockPage.jsx,925,jsx_text,損益,,
JP-1411,src/pages/StockPage.jsx,934,jsx_text,証券会社,,
JP-1412,src/pages/StockPage.jsx,974,jsx_text,年換算コスト,,
JP-1413,src/pages/StockPage.jsx,976,jsx_text,総投資額 대비,,
JP-1414,src/pages/StockPage.jsx,995,jsx_text,銘柄切替中...,,
JP-1415,src/pages/StockPage.jsx,999,string_literal,${displayedStock.code}は${Math.abs(displayedStock.rate).toFixed(2)}% ${displayedStock.rate >= 0 ? '上昇' : '下落'}。価格推移・出来高・開示情報を合わせて、タイミングを分散して判断しましょう。,,
JP-1416,src/pages/StockPage.jsx,1000,string_literal,銘柄データを確認中です。,,
JP-1417,src/pages/StockPage.jsx,1004,jsx_text,3ヶ月 +20%,,
JP-1418,src/pages/StockPage.jsx,1008,jsx_text,3ヶ月 -20%,,
JP-1419,src/pages/StockPage.jsx,1012,jsx_text,集計対象,,
JP-1420,src/pages/StockPage.jsx,1094,string_literal,チャート拡大,,
JP-1421,src/pages/StockPage.jsx,1094,string_literal,標準表示,,
JP-1422,src/pages/StockPage.jsx,1100,jsx_text,当日始値,,
JP-1423,src/pages/StockPage.jsx,1101,jsx_text,当日高値,,
JP-1424,src/pages/StockPage.jsx,1102,jsx_text,当日安値,,
JP-1425,src/pages/StockPage.jsx,1103,jsx_text,出来高,,
JP-1426,src/pages/StockPage.jsx,1108,string_literal,日次データ基準${displayedStock?.tradeDate ?,,
JP-1427,src/pages/StockPage.jsx,1109,string_literal,データ未取得（OHLCV）,,
JP-1428,src/pages/StockPage.jsx,1230,jsx_text,チャートは日次データを可視化した参考表示です。実際の約定価格とは異なる場合があります。,,
JP-1429,src/pages/StockPage.jsx,1248,string_literal,ウォッチリスト登録,,
JP-1430,src/pages/StockPage.jsx,1248,string_literal,ウォッチ解除,,
JP-1431,src/pages/StockPage.jsx,1254,jsx_text,マイページへ,,
JP-1432,src/pages/StockPage.jsx,1261,jsx_text,企業情報,,
JP-1433,src/pages/StockPage.jsx,1263,string_literal,¥42.5兆,,
JP-1434,src/pages/StockPage.jsx,1263,string_literal,時価総額,,
JP-1435,src/pages/StockPage.jsx,1264,string_literal,12.4倍,,
JP-1436,src/pages/StockPage.jsx,1264,string_literal,PER (予想),,
JP-1437,src/pages/StockPage.jsx,1265,string_literal,1.1倍,,
JP-1438,src/pages/StockPage.jsx,1265,string_literal,PBR (実績),,
JP-1439,src/pages/StockPage.jsx,1266,string_literal,配当利回り,,
JP-1440,src/pages/StockPage.jsx,1271,jsx_text,適時開示・ニュース,,
JP-1441,src/pages/StockPage.jsx,1274,string_literal,2026年3月期 第3四半期決算短信,,
JP-1442,src/pages/StockPage.jsx,1275,string_literal,自己株式取得に係る事項の決定に関するお知らせ,,
JP-1443,src/pages/StockPage.jsx,1276,string_literal,EV生産ラインの増設投資について,,
JP-1444,src/pages/StockPage.jsx,1289,jsx_text,執行先比較（取引は外部）,,
JP-1445,src/pages/StockPage.jsx,1312,jsx_text,MoneyMartは比較・情報提供を行うプラットフォームです。実際の注文・口座開設は各社サイトで行います。,,
JP-1446,src/pages/StockPage.jsx,1324,jsx_text,この地域の上昇/下落バランスと平均騰落率です。,,
JP-1447,src/pages/StockPage.jsx,1329,jsx_text,上昇銘柄,,
JP-1448,src/pages/StockPage.jsx,1333,jsx_text,下落銘柄,,
JP-1449,src/pages/StockPage.jsx,1337,jsx_text,平均騰落率,,
JP-1450,src/pages/StockPage.jsx,1347,jsx_text,この地域に表示できる銘柄がありません。,,
JP-1451,src/pages/StockPage.jsx,1350,jsx_text,地域タブを切り替えるか、検索条件をリセットしてください。,,
JP-1452,src/pages/StockPage.jsx,1359,jsx_text,米国銘柄を表示,,
JP-1453,src/pages/StockPage.jsx,1370,jsx_text,この地域の予定データは準備中です。,,
JP-1454,src/pages/StockPage.jsx,1383,jsx_text,※ 現在は表示サンプルです。正式版は商用ライセンス連携後に自動更新します。,,
JP-1455,src/pages/StockPage.jsx,1394,jsx_text,プラットフォーム活用ヒント,,
JP-1456,src/pages/StockPage.jsx,1396,jsx_text,・銘柄比較は価格と出来高をセットで確認,,
JP-1457,src/pages/StockPage.jsx,1397,jsx_text,・同一セクターで上位/下位を並べて判断,,
JP-1458,src/pages/StockPage.jsx,1398,jsx_text,・執行先比較で手数料・ポイント差をチェック,,
JP-1459,src/pages/StockPage.jsx,1402,jsx_text,比較FAQ,,
